Retsku	Product Title	Detailed Description	Categorization	Product URL	Primary Image URL	Alternate Image URL	Selling Price	Regular Price	Condition	Manufacturer Name	Manufacturer Part Number	Availability	Gender	Bid Type	Bid Amount
PSC8040B	14K White Solid Gold Womens Diamond Cross Pendant 0.56 Ctw	This lovely womens diamond cross pendant is crafted in 14K white gold. The elegant design is outlined with small round cut diamonds which are held by a prong setting. This delicate womens diamond cross is an ideal accessory which could be worn on daily bases.  Note: The chain is for illustartion purposes only and may be purchased separately.	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/14k-white-gold-womens-diamond-cross-0-56-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/I/M/IMG_1727.JPG	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/I/M/IMG_1750.JPG	534	1500	New	Avianne & Co	PSC8040B	Yes	women	Absolute	0.25
BR126538	White Ball Bead Bracelet with Swarovski Crystals	Stand out with this one of a kind ball bead bracelet which measures to 8 inches in length. The piece features twelve white swarovski crystals which measure to 12 mm in diameter. The adjustable bracelet is detailed with two additional small onyx stones which are placed on opposite ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-swarovski-crystals-8141.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/img_4115-a.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/i/m/img_4115-a.jpg	534	1500	New	Avianne & Co	BR126538	Yes	men	Absolute	0.25
FSR2391	14K White Solid Gold Mens Diamond Wedding Band 0.22 Ctw	"This elegant mens diamond wedding band is crafted in highly polished 14K White Gold. The center is adorned with very small round cut diamonds which are carefully placed on micro pave setting. Weighing approximately 4.2 grams, this mens diamond wedding band is an ideal gift at a very affordable price."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-mens-diamond-wedding-band-0-22-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/s/fsr2391-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/f/s/fsr2391-3_1.jpg	533	892	New	Avianne & Co	FSR2391	Yes	men	Absolute	0.25
ADTR2402EW	10K White Gold Diamond Engagement Ring 0.10 Ctw	"Affordable and elegant, this lovely womens engagement ring is handcrafted in lustrous 10k white gold. The ring is micro set with very small round cut diamonds which total to 0.10 carats. The center measures to 7.5 mm in width and the band weighs 2.4 grams."	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/10k-white-gold-diamond-engagement-ring-0-08-ctw-11557.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2402e-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2402e-2.jpg	527	526	New	Avianne & Co	ADTR2402EW	Yes	women	Absolute	0.25
VR05377	10K Yellow Solid Gold Diamond Wedding Band Set 0.26 Ctw	"Gleaming in absolute elegance, this uniquely designed diamond wedding band set is crafted in 10K Yellow Gold. The engagement ring is pave set with brilliant small round cut diamonds and comes with a matching womens diamond wedding band which measures to 1/8 Inches in width. The bridal ring set comes with an additional mens diamond wedding band which is also pave set with numerous small round cut diamonds and measures to 3/16 Inches in width. Weighing approximately 5.4 grams, this lovely diamond three ring wedding band set is an ideal gift for him and her."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-diamond-wedding-band-set-0-26-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05377-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05377-3.jpg	519	1500	New	Avianne & Co	VR05377	Yes	Unisex	Absolute	0.25
VR05350A	10K White Solid Gold Diamond Wedding Band Set 0.28 Ctw	This one of a kind wedding band set is handcrafted in lustrous 10K white gold. The engagement ring measures to 3/8 Inches in width and is detailed with small round cut diamonds. The matching womens wedding band measures to 1/8 inches in width and also carries small round cut diamonds. The bridal set comes with an additional mens diamond wedding band which measures to 3/16 inches in width and is highlighted with small round cut diamonds. This one of a kind three ring wedding band set weighs approximately 6.1 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-white-gold-diamond-wedding-band-set-0-28-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05350a-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05350a-1.jpg	519	1450	New	Avianne & Co	VR05350A	Yes	Unisex	Absolute	0.25
VR05350	10K Yellow Solid Gold Diamond Wedding Band Set 0.28 Ctw	This one of a kind wedding band set is handcrafted in lustrous 10K yellow gold. The engagement ring measures to 3/8 Inches in width and is detailed with small round cut diamonds. The matching womens wedding band measures to 1/8 inches in width and also carries small round cut diamonds. The bridal set comes with an additional mens diamond wedding band which measures to 3/16 inches in width and is highlighted with small round cut diamonds. This one of a kind three ring wedding band set weighs approximately 6.1 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-diamond-wedding-band-set-0-28-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05350-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05350-1.jpg	519	1450	New	Avianne & Co	VR05350	Yes	Unisex	Absolute	0.25
VR05377A	10K White Solid Gold Diamond Wedding Band Set 0.26 Ctw	"Gleaming in absolute elegance, this uniquely designed diamond wedding band set is crafted in 10K White Gold. The engagement ring is pave set with brilliant small round cut diamonds and comes with a matching womens diamond wedding band which measures to 1/8 Inches in width. The bridal ring set comes with an additional mens diamond wedding band which is also pave set with numerous small round cut diamonds and measures to 3/16 Inches in width. Weighing approximately 5.4 grams, this lovely diamond three ring wedding band set is an ideal gift for him and her."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-white-gold-diamond-wedding-band-set-0-26-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05377a-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05377a-2.jpg	519	1500	New	Avianne & Co	VR05377A	Yes	Unisex	Absolute	0.25
R82334	14K White Solid Gold Diamond Solitaire Engagement Ring 0.35 Ctw	This elegant diamond solitaire engagement ring features one round cut diamond which is H in color and SI2/SI3 in clarity. The frame is crafted in 14K White Gold and weighs approximately 2.2 grams. This lovely solitaire diamond engagement ring features a stone which measures to 3/16 Inches in diameter.	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/14k-white-gold-solitaire-diamond-engagement-ring-0-35-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/8/r82334-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/8/r82334-3.jpg	513	1425	New	Avianne & Co	R82334	Yes	women	Absolute	0.25
VR03715A	10K Yellow Solid Gold Mens Diamond Wedding Band 0.38 Ctw	This mens diamond wedding band is handcrafted in lustrous 10K yellow gold. The center is pave set with numerous small round cut diamonds which are H in color and SI in clarity. The frame measures to 3/8 inches in width and weighs approximately 4 grams. This mens ring is an ideal gift for that special day.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-wedding-band-0-38-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr03715-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03715-2_2.jpg	509	1475	New	Avianne & Co	VR03715A	Yes	men	Absolute	0.25
VR03715	10K White Solid Gold Mens Diamond Wedding Band 0.38 Ctw	This mens diamond wedding band is handcrafted in lustrous 10K white gold. The center is pave set with numerous small round cut diamonds which are H in color and SI in clarity. The frame measures to 3/8 inches in width and weighs approximately 4 grams. This mens ring is an ideal gift for that special day.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-white-gold-mens-diamond-wedding-band-0-38-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr03715a-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03715-2.jpg	509	1475	New	Avianne & Co	VR03715	Yes	men	Absolute	0.25
S8858	Inlay Opal and Diamond Gemstone Ring in White Solid Gold	This unique and beautiful ring features triangular shapes of inlaid opal accented by prong set diamonds. The round brilliant diamonds have I color and SI2/I1 clarity. The stylish 14k white gold band allows for a sturdy fit.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/inlay-opal-and-diamond-gemstone-ring-in-white-gold-7941.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/8/s8858a.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/s/8/s8858b.jpg	499	1140	New	Avianne & Co	S8858	Yes	women	Absolute	0.25
BR4915	10K Yellow Solid Gold Womens Diamond Sapphire Bracelet  3.65 Ctw	"Gleaming in 10K Yellow Gold, this one of a kind womens diamond sapphire bracelet weighs approximately 4.9 grams. The frame is prong set with small oval shape blue semi precious sapphire which total to 3.50 carats. Small round cut diamonds are prong set among the gemstones and total to 0.15 carats. This elegantly designed womens diamond bracelet measures to 7 Inches in length and 1/8 Inches in width."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/10k-yellow-gold-womens-diamond-sapphire-bracelet-3-65-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br4915-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/B/R/BR4915-4.jpg	481	1350	New	Avianne & Co	BR4915	Yes	women	Absolute	0.25
C25466	"10K White Gold Mens Franco Chain 26"" 3 mm"	"This mens franco chain is handcrafted in lustrous 10K white gold. The frame measures to 26 inches in length and 3 mm in width. Weighing 11 grams, this chain is an ideal accessory for an every day wear."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/10k-white-gold-mens-franco-chain-26-3-mm-15289.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/2/c25466-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/2/c25466-3.jpg	462	2000	New	Avianne & Co	C25466	Yes	men	Absolute	0.25
R4772S 	Sapphire Diamond Gemstone Band Ring in White Solid Gold	This simple band will make great for any occasion with its beautiful princess cut sapphires and baguette cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/ruby-diamond-gemstone-ring-in-white-gold-8660.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/4/r4772sa.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/4/r4772sb.jpg	460	1290	New	Avianne & Co	R4772S 	Yes	women	Absolute	0.25
R26537	14K White Gold Mens Irish Claddagh Wedding Band	"Symbolizing love, friendship and loyalty this mens wedding band is handcrafted in lustrous 14k white gold. The band weighs 6.1 grams and measures to 5.4 mm in width."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-mens-claddagh-wedding-band.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26537-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r26537-1.jpg	459	1255	New	Avianne & Co	R26537	Yes	men	Absolute	0.25
VR03410	10K Yellow Solid Gold Diamond Engagement Ring 0.48 Ctw	This large womens diamond engagement ring is crafted in highly gleaming 10K Yellow Gold. The rectangle square center piece is adorned with numerous small round cut diamonds and surrounded with numerous round cut side stones which are all H in color and SI1/SI2 in clarity. The center measures to 3/8 Inches in width wheras the band measures to 1/4 Inches in width. This one of a kind womens diamond engagement ring weighs approximately 5.2 grams.	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/10k-yellow-gold-diamond-engagement-ring-0-48-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr03410-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03410-1_2.jpg	450	1250	New	Avianne & Co	VR03410	Yes	women	Absolute	0.25
ER011C	14K White Solid Gold Diamond Stud Earrings 0.55 Ctw	These small diamond stud earrings are crafted in lustrous 14K White Gold. The center of each earring features four small princess cut diamonds which are held by an invisible setting. These elegant diamond studs are ideal for an every day casual wear.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-diamond-stud-earrings-0-55-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/r/er011c-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/e/r/er011c-2.jpg	450	1250	New	Avianne & Co	ER011C	Yes	men	Absolute	0.25
R1541	14K White Solid Gold Womens Diamond Aquamarine Heart Ring 0.89 Ctw	This elegant womens diamond heart ring is handcrafted in 14K white gold. The center is set with one heart shaped aquamarine stone which totals to 0.50 carats. The frame is outlined with additional small round cut white diamonds which total to 0.39 carats. The frame measures to 1/2 inches in width and weighs approximately 2.3 grams. This lovely womens ring is an ideal gift for that special someone.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-womens-diamond-aquamarine-heart-ring-0-89-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r1541-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r1541-1_1.jpg	449	1250	New	Avianne & Co	R1541	Yes	women	Absolute	0.25
P740-1	14K PVD Plated Diamond Cross Pendant with Black Diamonds 1.18 Ctw	"This uniquely designed diamond cross pendant is crafted in 14K gold and plated in black PVD. The center is pave set with small round cut black diamonds which total to 1.18 carats. The frame measures to 1 1/4 inches in length and 3/4 inches in width. Weighing approximately 3.1 grams, this one of a kind diamond cross pendant is an ideal accessory which guarantees any onlookers attention."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/14k-pvd-plated-diamond-cross-pendant-with-black-diamonds-1-18-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/7/p740-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/7/p740-1.jpg	449	1250	New	Avianne & Co	P740-1	Yes	men	Absolute	0.25
ADFSP1566W	10K White Gold Womens Diamond Heart and Key Pendant 0.40 Ctw	"This beautifully designed womens diamond heart and key pendant is handcrafted in 10k white gold. The heart and the lock are micro set with small round cut diamonds which total to 0.40 carats. The pendant measures to 17.1 mm in length and 13.9 mm in width. Weighing 1.4 grams, this pendant is an ideal gift for that special day. Note: This chain is for illustration purposes only and may be purchased separately."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/10k-white-gold-womens-diamond-heart-and-key-pendant-0-40-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsp1566-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsp1566-2.jpg	439	828	New	Avianne & Co	ADFSP1566W	Yes	women	Absolute	0.25
